id;kode_pohon;nama_lokal;nama_latin;Group;Icon;status_iucn;diameter;tinggi;unit_PS;jenis_lahan;nama_khas_wilayah;Latitude;Longitude;elevasi;jarak_permukiman;status_adopsi;nama_pengadopsi;masa_berlaku;nama_surveyor;waktu_survei;harga_adopsi;serapan_karbon;penyedia_bibit;metode_karbon;Image1;Image2;Image3;Image4;chart_link
363;BAA0183RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;36;18;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5441147;101.0858525;-4.864169573;3.25;Belum;-;-;Alpizar;9/27/2021 10:40;50000;1873.89;-;Chave et al, 2014;;;;;
364;BAA0195RBF;Leban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;38;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444043;101.086031;0.012228033;3.24;Belum;-;-;Alpizar;9/27/2021 11:42;50000;2686.36;-;Chave et al, 2014;;;;;
365;BAA0196RBF;Leban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;37;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444374;101.0859508;2.181558749;3.26;Belum;-;-;Alpizar;9/27/2021 11:46;50000;2550.09;-;Chave et al, 2014;;;;;
366;BAA0197RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;70;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.544452;101.0860324;-8.896315119;3.23;Belum;-;-;Alpizar;9/27/2021 11:50;200000;5743.7;-;Chave et al, 2014;;;;;
367;BAA0198RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;38;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444333;101.0860515;-9.463997271;3.23;Belum;-;-;Saipul Manan;9/27/2021 11:54;50000;1743;-;Chave et al, 2014;;;;;
368;BAA0199RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;22;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5441479;101.0860897;-6.679711397;3.22;Belum;-;-;Saipul Manan;9/27/2021 12:00;50000;403.74;-;Chave et al, 2014;;;;;
369;BAA0214RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;23;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444543;101.0864531;-6.927061065;3.22;Belum;-;-;Saipul Manan;9/27/2021 12:04;50000;440.34;-;Chave et al, 2014;;;;;
370;BAA0215RBF;Putek;Barringtonia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;22;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.544397;101.0865148;-1.609126046;3.25;Belum;-;-;Saipul Manan;9/27/2021 12:08;50000;643.84;-;Brown, 1997;;;;;
371;BAA0216RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;29;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.544391;101.0865113;1.811393694;3.21;Belum;-;-;Saipul Manan;9/27/2021 12:12;50000;692.3;-;Chave et al, 2014;;;;;
372;BAA0548RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;41.71;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5586663;101.0847563;31.57581675;3.21;Belum;-;-;Adrizam;10/03/2021 09:47;200000;2768.28;-;Chave et al, 2014;;;;;
373;BAA0549RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;63.69;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5587039;101.0846985;32.23812076;3.21;Belum;-;-;Adrizam;10/03/2021 09:50;200000;4776.47;-;Chave et al, 2014;;;;;
374;BAA0551RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;41.71;8;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5586532;101.0846612;32.3000121;1.86;Belum;-;-;Adrizam;10/03/2021 09:53;200000;1131.93;-;Chave et al, 2014;;;;;
375;BAA0552RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;89.17;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5586733;101.0845945;32.69353997;1.86;Belum;-;-;Adrizam;10/03/2021 09:56;200000;9212.71;-;Chave et al, 2014;;;;;
376;BAA0554EBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;38.85;5;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5583422;101.0846879;33.15263274;1.87;Belum;-;-;Adrizam;10/03/2021 10:01;50000;622.85;-;Chave et al, 2014;;;;;
377;BAA0555RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;43.94;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5583522;101.0845863;30.89683523;1.87;Belum;-;-;Adrizam;10/03/2021 10:03;200000;2314.32;-;Chave et al, 2014;;;;;
378;BAA0556RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;63.69;17;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5583475;101.0845613;32.33270714;1.89;Belum;-;-;Adrizam;10/03/2021 10:06;200000;5397.1;-;Chave et al, 2014;;;;;
379;BAA0558RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;36.3;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5583911;101.0845016;33.73464214;1.9;Belum;-;-;Adrizam;10/03/2021 10:09;50000;1594.04;-;Chave et al, 2014;;;;;
380;BAA0561RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;32.8;17;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5581837;101.0845784;33.17290648;1.9;Belum;-;-;Adrizam;10/03/2021 10:12;50000;1477.74;-;Chave et al, 2014;;;;;
381;BAA0386RBF;Bintangor;Calophyllum sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;32.14;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444077;101.0935099;2.905461253;1.9;Belum;-;-;Heru;9/29/2021 10:26;200000;1483.64;-;Chave et al, 2014;;;;;
382;BAA0387RBF;Bongka;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;27.07;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5445767;101.0934624;-0.917203923;1.91;Belum;-;-;Asrul;9/29/2021 10:32;200000;1088.04;-;Brown, 1997;;;;;
383;BAA0388RBF;Bintangor;Calophyllum sp.;Pohon Muda;icon/young_tree.svg;Least Concern;30.25;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444777;101.093521;2.025766222;3.09;Belum;-;-;Suhardianto;9/29/2021 10:35;50000;1318.11;-;Chave et al, 2014;;;;;
384;BAA0389RBF;Bunut tupai;-;Pohon Muda;icon/young_tree.svg;Not Defined;25.79;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5446446;101.0933993;-3.071504678;3.07;Belum;-;-;Heru;9/29/2021 10:44;50000;962.55;-;Brown, 1997;;;;;
385;BAA0393RBF;Bintangor;Calophyllum sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;31.84;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5447713;101.0934144;4.835585978;3.08;Belum;-;-;Asrul;9/29/2021 10:53;200000;1456.73;-;Chave et al, 2014;;;;;
386;BAA0394RBF;Bongkal;-;Pohon Muda;icon/young_tree.svg;Not Defined;33.75;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5447705;101.0934541;0.126187319;3.06;Belum;-;-;Asrul;9/29/2021 10:57;50000;1901;-;Brown, 1997;;;;;
387;BAA0395RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;30.25;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5448658;101.0934834;8.213016337;3.05;Belum;-;-;Heru;9/29/2021 11:00;50000;1441.07;-;Brown, 1997;;;;;
388;BAA0396RBF;Gelugur;Garcinia atroviridis;Pohon Dewasa;icon/mature_tree.svg;Not Defined;42.03;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.544626;101.0934407;17.30641255;3.05;Belum;-;-;Asrul;9/29/2021 11:04;200000;2464.12;-;Chave et al, 2014;;;;;
389;BAA0398RBF;Bunut tupai;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;40.44;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.54481;101.0935106;17.22595607;3.04;Belum;-;-;Asrul;9/29/2021 11:07;200000;3003.87;-;Brown, 1997;;;;;
390;BAA0399RBF;Jambu;Eugenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;27.7;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5450833;101.0935796;25.53711228;3.07;Belum;-;-;Asrul;9/29/2021 11:11;50000;1057.6;-;Chave et al, 2014;;;;;
391;BAA0400RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;33.43;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5450018;101.0933908;8.937348737;3.04;Belum;-;-;Asrul;9/29/2021 11:16;50000;1855.73;-;Brown, 1997;;;;;
392;BAA0403RBF;Jambu;Eugenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;27.38;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.545167;101.0933714;10.30202295;3.01;Belum;-;-;Asrul;9/29/2021 11:19;50000;1033.88;-;Chave et al, 2014;;;;;
393;BAA0404RBF;Jambu;Eugenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;24.84;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5526085;101.0978751;10.30202295;3.02;Belum;-;-;Asrul;9/29/2021 11:33;50000;854.94;-;Chave et al, 2014;;;;;
394;BAA0405RBF;Bongka;-;Pohon Muda;icon/young_tree.svg;Not Defined;27.07;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5606061;101.1038879;10.30202295;3.01;Belum;-;-;Asrul;9/29/2021 11:36;50000;1088.04;-;Brown, 1997;;;;;
395;BAA0406RBF;Jambu;Eugenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;50.95;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5371781;101.0922163;10.30202295;2.18;Belum;-;-;Asrul;9/29/2021 11:39;200000;4601.38;-;Chave et al, 2014;;;;;
396;BAA0410RBF;Belanti;Coccoceras borneense;Pohon Muda;icon/young_tree.svg;Not Defined;38.21;30;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5642471;101.090448;10.30202295;1.55;Belum;-;-;Asrul;9/29/2021 11:47;50000;2721.23;-;Chave et al, 2014;;;;;
397;BAA0412RBF;Bongka;-;Pohon Muda;icon/young_tree.svg;Not Defined;37.89;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5606061;101.1038879;10.30202295;3.9;Belum;-;-;Asrul;9/29/2021 11:53;50000;2547.52;-;Brown, 1997;;;;;
398;BAA0424RBF;Belanti;Coccoceras borneense;Pohon Muda;icon/young_tree.svg;Not Defined;38.21;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5606061;101.1038879;10.30202295;1;Belum;-;-;Asrul;9/29/2021 11:56;50000;1831.89;-;Chave et al, 2014;;;;;
399;BAA0425RBF;Gelugur;Garcinia atroviridis;Pohon Muda;icon/young_tree.svg;Not Defined;28.34;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5526085;101.0978751;10.30202295;1.55;Belum;-;-;Asrul;9/29/2021 11:59;50000;1141.72;-;Chave et al, 2014;;;;;
400;BAA0426RBF;Belanti;Coccoceras borneense;Pohon Muda;icon/young_tree.svg;Not Defined;37.57;5;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5642471;101.090448;10.30202295;1.55;Belum;-;-;Asrul;9/29/2021 12:01;50000;458.11;-;Chave et al, 2014;;;;;
401;BAA0427RBF;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;41.4;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5606061;101.1038879;10.30202295;2.18;Belum;-;-;Asrul;9/29/2021 12:04;200000;2142.28;-;Chave et al, 2014;;;;;
402;BAA0428RBF;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;54.14;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5526085;101.0978751;10.30202295;1;Belum;-;-;Asrul;9/29/2021 12:10;200000;4496.79;-;Chave et al, 2014;;;;;
403;BAA0563RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;57.32;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5581482;101.084604;32.89233696;1.55;Belum;-;-;Adrizam;10/03/2021 10:15;200000;3888.43;-;Chave et al, 2014;;;;;
404;BAA0569RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;50.95;13;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5577298;101.0842975;22.7529313;2.18;Belum;-;-;Adrizam;10/03/2021 10:21;200000;2686.89;-;Chave et al, 2014;;;;;
405;BAA0570RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;42.35;13;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5576184;101.0842452;23.11542908;1.92;Belum;-;-;Suhardianto;10/03/2021 10:24;200000;1872.93;-;Chave et al, 2014;;;;;
406;BAA0571RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;63.69;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5576423;101.0843564;20.40583267;1.97;Belum;-;-;Adrizam;10/03/2021 10:26;200000;4776.47;-;Chave et al, 2014;;;;;
407;BAA0568RBF;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;90.23;35;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5573704;101.0848066;51.1713276;1.99;Belum;-;-;Adrizam;10/03/2021 10:46;200000;16925.47;-;Chave et al, 2014;;;;;
408;BAA0576RBF;Laban;Vitex Pinnata;Pohon Dewasa;icon/mature_tree.svg;Least Concern;63.69;30;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5573182;101.0848142;53.55933456;1.98;Belum;-;-;Adrizam;10/03/2021 10:52;200000;10935.49;-;Chave et al, 2014;;;;;
409;BAA0577RBF;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;63.69;30;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5572415;101.0845841;51.98160943;1.97;Belum;-;-;Adrizam;10/03/2021 10:57;200000;7377.39;-;Chave et al, 2014;;;;;
410;BAA0579RBF;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;47;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.55732;101.0847833;50.51649412;1.98;Belum;-;-;Adrizam;10/03/2021 11:07;200000;3412.01;-;Chave et al, 2014;;;;;
411;BAA0580RBF;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;54.14;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5573672;101.0846561;40.63743025;2;Belum;-;-;Suhardianto;10/03/2021 11:12;200000;4496.79;-;Chave et al, 2014;;;;;
412;BAA0580RBF;Bongka;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;63.69;19;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5584628;101.0850173;7.604467211;1.98;Belum;-;-;Adrizam;10/03/2021 11:37;200000;9478.72;-;Brown, 1997;;;;;
413;BAA0582RBF;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;47.77;22;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5583984;101.0851645;5.231076952;1.98;Belum;-;-;Suhardianto;10/03/2021 11:43;200000;3108.86;-;Chave et al, 2014;;;;;
414;BAA0581RBF;Bongka;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;40.76;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5582327;101.0853752;6.002995085;1.86;Belum;-;-;Adrizam;10/03/2021 11:47;200000;3064.38;-;Brown, 1997;;;;;
415;BAA0584RBF;Bongka;-;Pohon Muda;icon/young_tree.svg;Not Defined;31.21;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5582619;101.0852037;6.824832501;1.86;Belum;-;-;Adrizam;10/03/2021 11:52;50000;1559.6;-;Brown, 1997;;;;;
416;BAA0586RBF;Loban;Vitex Pinnata;Pohon Dewasa;icon/mature_tree.svg;Least Concern;43.31;27;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5580672;101.0852734;8.476570891;1.86;Belum;-;-;Jefri Neldi;10/03/2021 11:58;200000;4647.85;-;Chave et al, 2014;;;;;
417;BAA0587RBF;Bintangor;Calophyllum sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;63.37;36;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5578989;101.0853105;23.00124703;1.87;Belum;-;-;Jefri Neldi;10/03/2021 12:04;200000;9908.29;-;Chave et al, 2014;;;;;
418;BAA0564RBF;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;42.67;19;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5507301;101.0789177;14.7506736;1.88;Belum;-;-;Jefri Neldi;10/03/2021 13:47;200000;2161.46;-;Chave et al, 2014;;;;;
419;BAA0589RBF;Kandis;Garcinia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;29.61;21;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5506748;101.0789183;27.18711663;1.89;Belum;-;-;Jefri Neldi;10/03/2021 13:52;50000;1727.2;-;Chave et al, 2014;;;;;
420;BAA0590RBF;Kolek;Eugenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;34.39;19;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5506689;101.0788935;29.58388706;2.95;Belum;-;-;Jefri Neldi;10/03/2021 13:55;50000;2031.96;-;Chave et al, 2014;;;;;
421;BAA0592RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;47.77;22;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5509301;101.0790903;29.0879003;2.96;Belum;-;-;Jefri Neldi;10/03/2021 14:00;200000;3959.23;-;Chave et al, 2014;;;;;
422;BAA0596RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;88.53;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5509895;101.0788756;28.59429892;2.96;Belum;-;-;Jefri Neldi;10/03/2021 14:05;200000;14955.65;-;Chave et al, 2014;;;;;
423;BAA0597RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;47.77;22;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5511534;101.0789117;29.15386861;2.92;Belum;-;-;Jefri Neldi;10/03/2021 14:08;200000;3959.23;-;Chave et al, 2014;;;;;
424;BAA0598RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;40.44;22;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.551062;101.0788743;29.25492724;2.93;Belum;-;-;Jefri Neldi;10/03/2021 14:11;200000;2860.19;-;Chave et al, 2014;;;;;
425;BAA0599RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;50.95;17;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.55119;101.07871;25.83953731;2.91;Belum;-;-;Jefri Neldi;10/03/2021 14:17;200000;3491.07;-;Chave et al, 2014;;;;;
426;BAA0602RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;66.24;19;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5511588;101.0789588;23.19925647;2.92;Belum;-;-;Jefri Neldi;10/03/2021 14:20;200000;6495.1;-;Chave et al, 2014;;;;;
427;BAA0603RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;45.54;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.551114;101.0789277;23.71545307;2.92;Belum;-;-;Jefri Neldi;10/03/2021 14:24;200000;4056.8;-;Brown, 1997;;;;;
428;BAA0605RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;44.58;18;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.55125;101.0791167;20.49798069;2.91;Belum;-;-;Jefri Neldi;10/03/2021 14:49;200000;2844.22;-;Chave et al, 2014;;;;;
429;BAA0609RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;47.77;22;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5512408;101.0792204;17.62149511;2.92;Belum;-;-;Jefri Neldi;10/03/2021 14:53;200000;3959.23;-;Chave et al, 2014;;;;;
430;BAA0610RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;40.16;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5513432;101.0792464;17.94747459;2.89;Belum;-;-;Jefri Neldi;10/03/2021 14:57;200000;2571.02;-;Chave et al, 2014;;;;;
431;BAA0613RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;40.25;21;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5515067;101.0791617;18.09059437;2.89;Belum;-;-;Jefri Neldi;10/03/2021 15:01;200000;2708.22;-;Chave et al, 2014;;;;;
432;BAA0617RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;41.07;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5517547;101.0792665;18.8263872;2.87;Belum;-;-;Jefri Neldi;10/03/2021 15:05;200000;2028.43;-;Chave et al, 2014;;;;;
433;BAA0616RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;40.15;16;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5517539;101.0791995;19.18164569;2.87;Belum;-;-;Jefri Neldi;10/03/2021 15:08;200000;2066.86;-;Chave et al, 2014;;;;;
434;BAA0618RBF;Timah-Timah;Ilex;Pohon Dewasa;icon/mature_tree.svg;Not Defined;44.26;17;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.551195;101.0786663;-0.722772794;2.84;Belum;-;-;Jefri Neldi;10/03/2021 15:19;200000;2306.82;-;Chave et al, 2014;;;;;
435;BAA0619RBF;Kasai;Pometia pinnata;Pohon Dewasa;icon/mature_tree.svg;Not Defined;41.09;18;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5512379;101.0788268;1.884068255;2.84;Belum;-;-;Suhardianto;10/03/2021 15:21;200000;2587.74;-;Chave et al, 2014;;;;;
436;BAA0620RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;51.02;19;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5513638;101.0786359;2.960512246;2.93;Belum;-;-;Suhardianto;10/03/2021 15:24;200000;3901.83;-;Chave et al, 2014;;;;;
437;BAA0626RBF;Kolek;Eugenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;43.63;22;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5512391;101.0787921;6.835831328;2.91;Belum;-;-;Suhardianto;10/03/2021 15:28;200000;3730.8;-;Chave et al, 2014;;;;;
438;BAA0625RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;47.37;18;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.551155;101.0788033;6.427252294;2.91;Belum;-;-;Suhardianto;10/03/2021 15:32;200000;3202.02;-;Chave et al, 2014;;;;;
439;BAA0627RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;40.17;17;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Kesumbo Ampai;1.5513786;101.0789386;7.439523457;2.91;Belum;-;-;Suhardianto;10/03/2021 15:34;200000;2194.98;-;Chave et al, 2014;;;;;
440;BAA0636HAKA;Dubuai;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;60;40;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4510255;101.2300211;51.48619615;2.92;Belum;-;-;Abu Bakar;10/05/2021 10:40;200000;8150.28;-;Brown, 1997;;;;;
441;BAA0635HAKA;Meranti;Shorea sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;55;45;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4510745;101.2299734;39.66071402;2.89;Belum;-;-;Irfan S.;10/05/2021 10:45;200000;6539.84;-;Chave et al, 2014;;;;;
442;BAA0634HAKA;Meranti;Shorea sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;45;45;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4510821;101.2299565;35.72010049;3.15;Belum;-;-;Abu Bakar;10/05/2021 10:51;200000;6572.07;-;Chave et al, 2014;;;;;
